,genes,importance
371,DNAJC19,0.00023394753569110175
237,PRMT1,0.00023331267578242438
476,FNTA,0.0002323935640700039
297,ZNF33A,0.00023233134232067933
381,SLC39A10,0.00023141933325094427
329,ZNF770,0.00022966385230264747
278,METTL26,0.00022824001498324714
48,SGK1,0.00022684356979868142
245,TASOR2,0.00022604767459296824
455,ARID5A,0.0002256278573023204
443,CX3CR1,0.00022297618251154968
277,PSMC2,0.00022106492764032204
470,EPC2,0.00022067898462102355
240,FKBP3,0.00022050531625477957
454,CLSTN1,0.00021999365903099967
52,DGKE,0.00021924097828679654
218,RNF10,0.00021876755521913033
462,MAN2A1,0.00021842854410411742
88,TMEM63A,0.0002166394803108585
430,ZCCHC7,0.0002162440821998139
301,PEX16,0.00021605959053162883
349,BCL9L,0.00021449297756550263
418,TSPYL2,0.0002143404822295365
380,TP53BP2,0.00021386745798371138
260,CTD.2561J22.5,0.00021231193495015201
391,ANKRD36C,0.00020964966746912705
296,PGRMC2,0.0002080843054236531
486,GLOD4,0.0002073700175776545
471,EPM2AIP1,0.0002063874111814186
286,CHORDC1,0.00020422022218886008
252,CCNT1,0.0002038963774340971
232,ESYT2,0.000203538330980985
276,CCNL2,0.000202631452794018
261,GMPS,0.00020254128130221046
352,MX1,0.00020108018968314264
384,CLK4,0.00019605872265136885
357,MRPL3,0.00019566977635994924
440,MRPL40,0.00019412338260569684
353,MYB,0.0001939469002003663
401,OSBPL5,0.00019257750217596795
36,WASHC3,0.00019041762647039486
480,DNAJC9,0.00018829043440354878
310,NME3,0.00018665038764505818
394,RP11.466H18.1,0.0001859138196628114
316,TRIM28,0.00018240295180139187
336,PMPCB,0.0001814497255706155
238,TAF3,0.0001795248274811134
234,GAS7,0.00017856405445823694
109,FOXJ3,0.00017823464516327837
481,HCG18,0.00017627201088882518
373,DNAJB9,0.0001745893100694043
106,CHD7,0.00017350174956706215
417,TMEM131L,0.00017136479192575855
269,ZNF131,0.00017099848763012628
309,NOP14,0.00016230153731428785
274,CDKN2AIP,0.0001618964288554524
225,OSBP2,0.0001569549994617327
23,JADE1,0.00015504803445095418
388,SCIMP,0.00015371806640901672
341,MLLT10,0.00015118746823285836
342,LILRB1,0.0001503906789124203
320,LINC00667,0.00014888765672441958
415,SDAD1,0.00014806248462358217
272,ING5,0.00014667960883072388
273,SLC7A7,0.00014322691803765708
246,FGL2,0.00014206412425443062
432,RP11.284N8.3,0.00012179465888693331
253,RBP7,0.00011575028489270603
250,RASSF4,0.00011034102672317033
449,PDGFD,0.00010547411385784449
270,NSMCE4A,0.00010363213394669006
474,FCRL6,9.896318589778156e-05
368,DTHD1,9.728179867379444e-05
431,RP11.305L7.1,8.938668912389175e-05
299,LILRB2,8.694400320401422e-05
447,CTC.463N11.4,8.200998692056947e-05
386,CYRIA,8.12887786871346e-05
302,C5AR1,7.778982346306888e-05
223,IGF2BP2,7.401815424978106e-05
259,RNASE2,6.968928477084248e-05
313,CCR1,6.760558630476704e-05
247,GASK1B,6.65733824414063e-05
215,FECH,6.016160638496418e-05
451,KLRC2,5.95751585280207e-05
475,FEZ1,5.68392875787806e-05
423,SIGLEC7,5.546266192640115e-05
408,RNF165,5.405798211567264e-05
307,THBS1.IT1,4.7560293486955054e-05
203,SNCA,4.44893250950483e-05
263,C3AR1,4.437568639080494e-05
293,LILRA1,4.3795381612243904e-05
294,CATSPER1,4.366591517207724e-05
279,VSIG4,2.997192341525714e-05
382,LGALS2,2.94902119363599e-05
308,SGMS2,2.86346589032428e-05
283,ADAP2,2.0160909905448236e-05
255,ADAMTS2,1.9308421032268198e-05
290,CD33,1.6812586591535055e-05
392,ZEB2.AS1,5.469933768798862e-06
457,LIM2,3.777756686709262e-06
321,LINC00482,0.0
