,genes,importance
1839,FOXP1,0.0007601242248970818
839,CD83,0.0007574720086236529
532,BCL11A,0.0007557883886049749
2124,HLA.DMA,0.0007535440288174723
3028,MEF2C,0.0007488395261005444
5494,RPSA,0.0007441767857635127
5313,RPL18,0.0007420641312828517
2812,LINC02397,0.0007346331629463182
3000,MBD4,0.0007299197408523452
207,ADAM28,0.0007261251128719644
5489,RPS7,0.0007211948887610186
3774,POU2F2,0.0007188612015581393
6517,WDFY4,0.0007090715613530793
5905,SP100,0.0007086779876791337
560,BLNK,0.0007083126081496259
6464,USP6NL,0.0007062874401074422
5404,RPL7A,0.0006964392638840925
5419,RPL8,0.0006906687628161425
520,BASP1,0.0006898310338095735
1823,FNBP1,0.0006845974487004118
2534,KLF2,0.0006839184538052258
5331,RPL23,0.0006820264704246928
3292,NCOA7,0.0006790644991195786
3285,NCF4,0.0006776210416708518
2203,HSP90AB1,0.0006771577325274546
6291,TRAF3,0.000664280442604217
6822,ZNF804A,0.0006613941012575772
2929,LY6E,0.0006583222942315744
6401,TXNIP,0.0006579311833561489
1034,COCH,0.0006567344814945196
2126,HLA.DOA,0.0006544223400444095
6029,SYK,0.0006516170535602498
5685,SINHCAF,0.0006512935882604367
2313,IGLC2,0.0006453045276387545
3798,PPP1CC,0.0006437266278990399
5978,STAG3,0.0006416777914780285
5881,SNX2,0.0006396260671730841
2222,HVCN1,0.0006386636297854162
6404,TYROBP,0.0006353235300070995
5353,RPL27,0.0006340285542260635
3982,RASSF6,0.0006331353721853025
1505,DUS2,0.0006320467960528287
5302,RPL14,0.0006315398133259584
931,CH17.84K15.2,0.0006301746688478178
4059,RIC3,0.0006287760457535274
1368,DAPP1,0.0006275971057968755
1641,ERAP2,0.0006260938683431831
1894,GAS5,0.0006244157488448258
5399,RPL6,0.0006243651766473803
2986,MARCHF1,0.0006229874742507107
5973,ST3GAL5,0.0006212423447841791
5420,RPL9,0.0006190992948803522
1052,COMMD6,0.0006183175199628977
5906,SP110,0.0006170853030457716
2485,KCNN4,0.000615075695664288
1027,CNR2,0.0006143131302339361
6295,TRAF5,0.0006126768492267116
826,CD53,0.0006082984335544297
3823,PRDM2,0.0006081734287913695
5347,RPL26,0.0006049160187729033
5804,SMC6,0.000601688899055348
5836,SNHG29,0.0006006963802211688
942,CHD7,0.0005999975354565319
836,CD81,0.0005891643965393172
5587,SEC11C,0.0005881300086145322
3724,PLEKHO1,0.000584822870929011
2452,JUP,0.0005842577175312774
2669,LIMD2,0.0005801010517657539
2513,KIF1C,0.0005776772435382402
5950,SRPK2,0.0005774630314029273
6795,ZNF706,0.0005763607409781579
3499,OSBPL10.AS1,0.0005755437171116145
2536,KLF6,0.0005721784535212044
6007,STX7,0.0005710848502293868
5383,RPL37A,0.0005657270980987018
5357,RPL29,0.0005652893525457343
6211,TMEM273,0.0005624244109379722
2935,LY9,0.0005622165213807028
3391,NPM1,0.0005621573411014379
363,ANXA6,0.000561307138751006
2416,ISG20,0.0005600517845273935
522,BBC3,0.0005519312257312275
5952,SRRM2,0.0005517627261254871
1782,FCMR,0.0005517248796997701
725,CBFA2T3,0.0005510598144211849
1609,EML4,0.0005489584523224846
3601,PDE4B,0.0005483126585848267
1772,FCER1G,0.0005475199177852101
2155,HMGN1,0.0005472747582760668
867,CDK14,0.0005470098937604277
647,C1QBP,0.0005468278204716981
1868,FYB1,0.0005444348274370863
881,CECR7,0.0005433075592823706
4016,RESF1,0.0005422757484668643
556,BIRC3,0.000539866646826325
6628,ZFAND6,0.0005382032800022551
5327,RPL22,0.0005382008434824054
2989,MARCKSL1,0.000538094298067134
3961,RAN,0.0005371919522540891
506,B4GALT1,0.000536247749208348
6225,TMPO,0.0005297403841770807
3928,QRSL1,0.0005286659159692905
1709,FAM177B,0.0005247385054922897
6002,STRBP,0.0005214998953321232
821,CD40,0.0005212960888200109
1366,DANCR,0.0005174801441539545
1599,ELOA,0.0005170876698260511
1876,GABPB1.AS1,0.0005156752312967498
3296,NDUFA4L2,0.0005134219025626814
284,AKAP13,0.0005125766136721145
3556,PARP1,0.0005094255172361214
6274,TOR3A,0.0005065401180679689
1690,FAM102A,0.0005064749378301595
6271,TOMM7,0.0005029916036270737
5987,STEAP1B,0.000500693893213141
3734,PMAIP1,0.0004987310244317096
2078,HBA1,0.000496070659619159
219,ADD1,0.0004959171703266992
2449,JMJD1C,0.0004930031102133502
5841,SNHG6,0.0004926253270776768
568,BMP2K,0.0004919690302940722
3778,PPA1,0.0004912168181195045
412,ARHGAP17,0.0004899797239105585
2541,KLHL14,0.0004879320779198687
5344,RPL24,0.00048267450450558574
5956,SRSF5,0.0004813028884367951
936,CHCHD10,0.0004805508155855118
5843,SNHG8,0.00048029950448544854
3785,PPFIBP2,0.0004799838177774675
3426,NTNG1,0.0004797622634687617
5639,SF1,0.00047817415150223626
3015,MDFIC,0.00047813939516786597
1941,GLO1,0.000477305205511636
2013,GRB2,0.00047692707722171067
3623,PELI1,0.0004746263632964188
6421,UBE2I,0.0004742388305592367
2008,GRAMD1C,0.00047362230278896517
1729,FAM30A,0.00047307835930411086
5393,RPL5,0.00047250352511898154
967,CIITA,0.00047183046971555813
5379,RPL36A,0.0004706333321197506
1318,CTSZ,0.00046999536076266764
1477,DOCK10,0.0004694272419366078
4414,RP11.16E12.2,0.000468555745038358
1038,COL19A1,0.00046855153746526836
4545,RP11.297B17.3,0.0004685138172214256
5386,RPL38,0.00046657634541998093
5507,RSL1D1,0.00046557658977821204
1462,DNAJC15,0.00046451178391609856
1314,CTSD,0.00046395167525037606
1825,FNBP4,0.0004638620872210965
1507,DUSP22,0.0004635365125635667
786,CCT3,0.0004634324927807725
3950,RACK1,0.00046319529345033056
850,CDC40,0.00046219916641730105
6833,ZNF860,0.0004605136813945473
3741,PNISR,0.0004598927119657295
6629,ZFAS1,0.0004578699355456298
6124,TFEB,0.0004577294707443416
5542,SAMHD1,0.0004568439005488174
3131,MPHOSPH8,0.00045680402770095416
5107,RP11.876N24.2,0.00045480131330098
3287,NCL,0.0004543697015717289
409,ARGLU1,0.00045340055524045823
1831,FOLR2,0.0004495509168028365
5628,SET,0.0004468878433451887
3225,MYCBP2,0.00044579674094128986
3027,MEF2A,0.0004443153369672687
5541,SAMD9L,0.0004440531724629002
3787,PPIA,0.00044239289062674315
6453,UQCRH,0.0004381467754309117
2158,HMGN4,0.00043650020826565004
5844,SNN,0.0004360877755569523
3901,PTPN6,0.00043511960388992627
5958,SRSF7,0.0004351156927378181
3157,MRPS21,0.00043479645726361585
1781,FCHSD2,0.0004343870995577104
6204,TMEM243,0.0004329732288240572
3892,PTMA,0.00043267846856172586
5598,SELENOM,0.0004323558467534016
5324,RPL21P40,0.000432331381550855
5629,SETBP1,0.0004315018460223326
6116,TERF2,0.0004300048128802472
5955,SRSF10,0.0004288526163696783
1080,CRACR2B,0.0004274594156130487
4052,RHOB,0.0004269307148408878
3065,MGAT3,0.0004267727516997952
1829,FNIP1,0.00042597363999703324
432,ARID4B,0.0004257367771177521
272,AIDA,0.00042468889597765367
3593,PCSK7,0.00042464404864547844
6288,TRA2B,0.00042434320004621157
5615,SEPTIN6,0.0004241791882396812
3947,RABGAP1L,0.00042368110338322816
3717,PLEKHF2,0.0004226959315307918
1838,FOXO1,0.0004223897900800262
1044,COL9A3,0.00042199100206915516
349,ANKRD44,0.00042093072606579345
513,BACH2,0.00042065188823354533
2072,HAGHL,0.00042037546877602626
5475,RPS3A,0.0004201969995961316
3278,NBPF14,0.000420079780144479
6260,TNRC6B,0.00042007682924306253
6158,TLE1,0.00041968816915483265
3506,OSTN.AS1,0.0004195265769205852
1025,CNPY3,0.0004175898182444682
6277,TP53INP1,0.00041708249675710587
3697,PLAC8,0.0004163373957495566
695,CAMK1D,0.0004160239730945654
3416,NT5C,0.0004150208241371654
6606,ZC2HC1A,0.0004147387289231149
3124,MOB3B,0.00041339780630111835
1018,CNFN,0.0004124048128587086
5807,SMDT1,0.0004121695604705488
5793,SMAP2,0.0004111772091964106
433,ARID5B,0.0004110106627230271
3709,PLD4,0.000410181306849495
3017,MDM4,0.0004093882302919551
793,CD180,0.00040920810030898935
2120,HINT1,0.0004089965649223328
2660,LILRA4,0.00040879697924225684
6431,UBXN1,0.0004085486428317484
1582,EIF3L,0.00040766366437498103
3371,NOP53,0.00040752605190348494
1577,EIF2S3,0.00040668854047577567
3218,MX1,0.00040641273364986014
1534,EBLN3P,0.00040617308660101153
5362,RPL31,0.0004060003655767017
2434,ITPR1,0.00040595237038309334
1750,FARP2,0.00040571803662617297
3151,MRPL54,0.0004041915685264265
6475,UVRAG,0.00040348649488176094
322,ANGPTL1,0.00040133439288087653
824,CD48,0.0004010430481539229
215,ADAMTS6,0.00040084402404975565
3022,MED10,0.00040017817194253476
3559,PARP3,0.0004000968700383446
828,CD69,0.00039989465501264984
3133,MPP6,0.00039917479864525943
3311,NEK6,0.0003986572189031189
806,CD2AP,0.0003983810207559319
5880,SNU13,0.0003981460470236612
5830,SNHG12,0.00039530468479979084
2437,ITSN2,0.00039290364951569226
3408,NSA2,0.0003922671170756765
6360,TSPYL2,0.00039180061579244046
961,CHRNA1,0.00039075926003707246
3595,PDCD5,0.0003893174514455772
6616,ZCRB1,0.00038825992559398325
1889,GAPT,0.00038809295137442985
3558,PARP15,0.0003867811941789283
2171,HNRNPC,0.00038561423555028717
2423,ITGAE,0.000384436777211731
3870,PSMA3.AS1,0.00038335288393516925
5430,RPS10,0.00038320189426982454
5908,SP140L,0.0003832007284751726
5814,SMIM14,0.0003830429516070851
216,ADAMTS7P4,0.0003814709603812305
1359,CYSLTR1,0.00038113791282638076
6321,TRIM38,0.00038110865813937244
5526,S100A11,0.00037872405283523704
390,AP1S3,0.00037617171726017786
870,CDKN1B,0.00037593416484785793
5750,SLC38A1,0.00037516935296721905
4367,RP11.138I18.2,0.00037450787174785305
6267,TOMM20,0.00037416273228289024
738,CCDC141,0.00037371001584214256
1864,FUT8,0.00037370992517750265
734,CCDC12,0.00037258522124308514
3261,NAP1L1,0.0003721707738014958
4004,RCSD1,0.00037140345793487255
3745,PNN,0.0003712932500509002
696,CAMK2D,0.0003705390991183557
3455,OCIAD1,0.0003696400543080537
2945,MACC1,0.0003690061507648704
1535,ECE1,0.0003687604581062729
6060,TAPBP,0.00036738146232364477
1586,EIF4A2,0.0003670081214500343
5962,SS18L2,0.00036694609010393353
1087,CRIP2,0.00036577945130062214
5668,SHOC2,0.0003644487225969731
1636,EPHB6,0.000363955292722935
3648,PHC3,0.00036311744141683005
5517,RUBCNL,0.00036237079590122474
278,AIP,0.00036150251506085354
2369,IL7R,0.00036123177049545395
1916,GGA2,0.00036009552466670646
5101,RP11.864N7.2,0.0003600155790262821
2342,IKZF3,0.00035894128198771626
6843,ZRANB2,0.00035892019113871286
419,ARHGAP5,0.0003588213147460085
866,CDK13,0.0003573877526135438
2860,LMBRD1,0.0003550226322214235
5805,SMCHD1,0.00035464808661910094
2458,KATNBL1,0.0003542918253516204
966,CIB1,0.0003542119486835387
882,CELSR1,0.0003534745358873538
1859,FTX,0.0003534591625207651
5970,ST14,0.00035307723894365683
2210,HSPD1,0.00035239199034516565
855,CDC42SE2,0.0003522231889512228
5942,SREBF2,0.00035191511962956977
1580,EIF3F,0.00035190786045906575
5328,RPL22L1,0.0003515853406189194
3605,PDE7A,0.00035156115832343305
3078,MICU2,0.00035065657657456546
401,APPL1,0.00034989402310513077
5403,RPL7,0.000349665076493032
3418,NT5C3A,0.0003492501950707935
320,ANAPC16,0.0003492073152320463
1587,EIF4B,0.00034885480932731
1387,DDAH2,0.00034861532234793815
3123,MNDA,0.0003480965008873667
6552,XPA,0.0003472965111467067
2115,HHEX,0.00034722852363488994
3155,MRPS18A,0.0003466087251247799
5308,RPL17,0.00034641450691908957
3059,MFSD14C,0.00034637566839015627
2960,MALT1,0.00034585009411307067
3166,MRPS6,0.0003452206873430743
1460,DNAJC10,0.0003441369865407865
3432,NUCKS1,0.00034381965268076705
6355,TSPAN3,0.00034343155405501297
3327,NFX1,0.0003429981177208594
6394,TUT4,0.00034296004318062575
5916,SPCS2,0.00034228938759617837
2914,LSM3,0.00034150861630974615
2670,LIMS2,0.00033953295657822286
6600,ZBTB20,0.00033889195992807227
3997,RBMX,0.0003385484167727799
4172,RNPS1,0.00033848140920429123
3635,PGAM5,0.00033781778221413946
6420,UBE2G1,0.00033764223636659836
1062,COX14,0.00033745163950490276
2623,LBH,0.0003373381565018969
6036,SYNPO,0.00033709368174066274
2047,GYPC,0.0003364123375725435
6195,TMEM170A,0.0003359853137223334
3286,NCK2,0.0003354611244109318
2714,LINC00996,0.00033542810042663535
6263,TNS3,0.0003348553227155401
3346,NIPSNAP3B,0.0003347106893553888
4010,REL,0.00033421124769153775
969,CIRBP,0.0003341083227699259
3962,RANBP1,0.0003331174912444557
2468,KBTBD8,0.0003324383292793853
1100,CST3,0.0003317964939345475
3409,NSD3,0.00032956688829725535
758,CCDC6,0.0003294878719096289
3461,OLA1,0.0003294560470925798
6556,XRCC6,0.00032916653143904114
328,ANKRD12,0.0003290369826326853
487,ATP6V1G1,0.00032812396679216476
2444,JAM3,0.00032724706684438606
3812,PPP4R3A,0.00032688194467959784
5425,RPLP0,0.000326227114408509
6423,UBE2N,0.00032578381331971855
6126,TFRC,0.0003255579777634733
2348,IL16,0.00032500903787924495
3844,PRKDC,0.00032465523857560656
5577,SCX,0.00032425331048152215
6446,UPF3A,0.00032417524801499456
6478,VAMP2,0.0003236448620697808
359,ANP32E,0.00032348775816199387
5391,RPL41P2,0.00032347390355384927
1910,GDF7,0.00032272347218618514
6491,VEGFB,0.0003226956815913365
526,BBX,0.0003225837991470724
710,CARMIL1,0.00032136636561815
2175,HNRNPH3,0.0003211761967550048
3983,RB1,0.00032096081025458426
3711,PLEKHA2,0.000320863344571275
1862,FUS,0.00031880347074844786
5989,STIM2,0.00031876572611373754
3992,RBM26,0.00031813702006386904
3338,NIFK,0.00031806063675990544
3652,PHF20,0.0003178675638837183
2114,HHAT,0.00031776887508972796
5963,SSBP1,0.0003176533016969765
6159,TLK1,0.0003174360312493685
3618,PEBP1,0.00031653902377211325
542,BCLAF1,0.00031597551878958857
2122,HIVEP1,0.0003156654977660963
591,BRAF,0.00031467866078478646
3975,RASGRP2,0.00031375316112446463
3810,PPP3CA,0.0003136845174447226
1403,DDX39B,0.000313506874927897
3800,PPP1R14B,0.00031348468495268625
1340,CYCS,0.000313372590789694
3609,PDPK1,0.0003117842892623926
3352,NLRC5,0.0003117202262985647
3150,MRPL52,0.00030968379563493136
206,ADAM19,0.00030935868934909915
5445,RPS17,0.00030927299774232943
3653,PHF3,0.0003086747811732447
434,ARL14EP,0.0003085712250688819
1488,DPH7,0.000307457290237843
1060,CORO1B,0.00030736802806808077
6456,USF2,0.0003072954131657849
6363,TSTD1,0.00030721396882048724
5870,SNRNP70,0.00030693851825457666
2173,HNRNPDL,0.0003069148918830209
5527,S100A12,0.0003067565898006807
6234,TNFAIP8,0.0003064739699537533
473,ATM,0.00030508774170048114
2146,HMGA1,0.00030488194395635515
1798,FFAR1,0.00030476809951648806
579,BOD1L1,0.0003046902578000568
5965,SSBP4,0.00030463055808682834
3796,PPM1K,0.0003044809216599399
2440,JADE3,0.00030428033411878053
1578,EIF3D,0.0003039512935896281
3108,MIS18BP1,0.0003039435728104363
1579,EIF3E,0.000303824783967616
6056,TAGAP,0.00030362395177656293
484,ATP5PO,0.0003035156160565828
2036,GUCD1,0.0003034866174093327
6289,TRADD,0.0003032212952476445
1895,GAS6.AS1,0.00030230856494338054
1518,DYNC2I2,0.00030191825986148794
2096,HDAC1,0.0003017942606527875
5591,SECISBP2,0.00030150791924493393
1032,CNTRL,0.0003011057329764627
6318,TRIM22,0.00030109842181933865
283,AKAP11,0.0003010869563371264
6142,THOC2,0.0003008565225499159
3585,PCF11,0.0003006973928503353
5889,SNX9,0.0003004968559222073
1521,DYNLT2B,0.0002997056705480712
2578,KRT10,0.0002987366351994078
468,ATF7IP,0.00029792090922000383
5875,SNRPD2,0.00029786586317066414
3872,PSMB8.AS1,0.0002977879051300119
5892,SOCS1,0.0002972680138931499
5876,SNRPF,0.00029684784563757
1652,ERP29,0.0002967121901741583
3726,PLPP3,0.0002964412934462443
1538,ECI1,0.0002962643198779084
3437,NUDT16L1,0.00029591931323797685
1480,DOCK7,0.0002958292659992425
2374,IMP3,0.0002951938042832987
6050,TAF1D,0.0002945943823273485
3750,PNRC2,0.0002944311711584211
2515,KIF20B,0.0002943591429105805
3951,RAD17,0.0002938339457721264
3507,OTUD1,0.0002937241314297873
5884,SNX29,0.00029328360046067346
2098,HDAC9,0.00029279222269027556
1272,CTD.2576D5.4,0.0002926646091597456
430,ARID1B,0.0002920406709186165
998,CLMN,0.00029178481421017884
626,C12orf57,0.00029165819103501797
3517,OXLD1,0.00029142052373766817
1466,DNAJC21,0.0002912990152173331
3996,RBM6,0.00029096817109405555
6847,ZRSR2,0.00029044021259139457
5508,RSL24D1,0.00029042470610453434
1963,GNLY,0.00029030781106256136
5868,SNRNP200,0.00029028633218057147
2863,LMO4,0.0002900990570589493
730,CBX5,0.0002900063146663162
4493,RP11.234A1.1,0.00028967290250205674
6695,ZNF318,0.0002895996309717765
4161,RNF19A,0.0002894162024206276
2565,KMT2E,0.0002892460519799512
757,CCDC59,0.00028908435308330256
6020,SUSD3,0.00028886385105966766
6745,ZNF532,0.0002888407207452598
3968,RAPGEF1,0.0002885201508071953
1343,CYLD,0.0002881785279052991
607,BTK,0.00028810438697586896
6669,ZNF208,0.00028791080022003173
6804,ZNF736,0.00028779298893659173
631,C16orf87,0.00028770506513635006
3343,NIPA2,0.0002873477487059575
3782,PPDPF,0.00028728343773361535
2393,INTS13,0.0002872081808372724
2651,LGR4.AS1,0.00028601576038000536
6633,ZFP36L1,0.00028543364083811156
1357,CYRIA,0.00028508087929622606
3195,MTIF2,0.0002849632391232986
6598,ZBTB10,0.00028492616803561853
904,CEPT1,0.00028482359936919693
6043,SYTL1,0.0002842211131295477
6476,UXT,0.0002840222288180384
2912,LSM14A,0.0002839517606232224
248,AFDN,0.00028366337857891667
3679,PIP4P1,0.00028348434938107526
5879,SNTA1,0.0002831306588790355
1397,DDX21,0.00028231307887740983
3762,POLR1E,0.00028216315451262875
6597,ZBTB1,0.00028211702629708297
5659,SH3BP5,0.00028199613219754497
6281,TPR,0.00028146459260441957
255,AFTPH,0.0002812898392687737
6335,TRMT112,0.0002812256476810803
2518,KIF3B,0.00028100153737560735
6839,ZNF92,0.00028058166480817077
5883,SNX25,0.0002805201569933975
6053,TAF7,0.0002801165703770431
1632,EPC1,0.00027970529162102224
3594,PDCD4,0.00027969731966095095
1319,CUL3,0.00027953696261037524
3811,PPP3CC,0.0002795014493838664
4730,RP11.425L10.1,0.0002779277713003146
1322,CWC15,0.000277713209511533
1907,GCC2,0.0002774476171784797
4153,RNF113A,0.00027737607653180587
269,AHSA2P,0.0002766463014505485
5610,SENP6,0.0002762719781963003
6037,SYNRG,0.0002759106410893086
5946,SRM,0.00027569991772661006
3339,NIN,0.00027566801083955025
3456,OCIAD2,0.00027529250826241523
6272,TOP1MT,0.0002751511320349458
5674,SIGLEC10,0.000275137996030918
3685,PKHD1L1,0.0002750257839594785
6779,ZNF644,0.00027463863070371653
1494,DRAM2,0.0002745890574937995
6287,TRA2A,0.00027438812370075285
3946,RABEP2,0.0002742727242725927
2162,HNRNPA1,0.00027389417912151683
6180,TMED8,0.00027352344151007385
1847,FRG1HP,0.00027329205914606956
3053,METTL8,0.00027317188919211984
1342,CYFIP2,0.0002730457961139031
1673,EXOG,0.0002726339382563788
531,BCL10,0.00027226473231557513
6698,ZNF326,0.00027147165916871247
6369,TTC19,0.0002713235485386495
1674,EXOSC10,0.0002709560009313902
4044,RHBDD1,0.00027088876339136325
3214,MTX2,0.00027010890258755534
3366,NOL7,0.0002699256490047646
1754,FBL,0.00026968032253217697
262,AGPAT5,0.0002696204188863473
5915,SPCS1,0.00026961812531024493
2361,IL2RA,0.00026942592037627113
2734,LINC01297,0.0002694083158968491
3459,OGA,0.000269214984280907
1540,ECT2L,0.00026918371991442
1691,FAM107B,0.0002690654273555982
1398,DDX24,0.0002677756608413087
5842,SNHG7,0.0002676954493050998
6193,TMEM156,0.00026692123448876043
940,CHD2,0.0002667985726855414
3140,MRNIP,0.00026643510358808953
3933,RAB30,0.0002658030069142956
1537,ECHS1,0.0002655217162864321
