,genes,importance
2016,MAN1A2,0.00019826370495866903
5,AARS1,0.00019783512037222122
4125,TXN,0.00019767147448025195
3877,TFRC,0.00019736438545092327
3182,RNASET2,0.00019683216557035517
3532,SLC25A23,0.00019594579698343728
2792,PNO1,0.00019567990584154588
2934,PSMA3,0.00019449112701897564
56,ACOXL,0.00019381255896454375
2967,PSMD7,0.0001934453886908387
1854,KIF2C,0.00019317776561645123
3031,RAB30,0.00019276235662308119
468,CBWD1,0.00019169623332919832
2056,MCM2,0.00019139544646468002
2010,MAGT1,0.00019093418270163884
2241,MRPS16,0.0001908749489193361
1389,GLIPR1,0.000190564436509312
3856,TECPR1,0.00019042968664844537
1489,GUSB,0.0001903710288987951
1096,EIF4A3,0.0001901721678699993
878,DCUN1D5,0.00019006487552816184
1819,JPT1,0.0001894039532521463
2962,PSMD14,0.00018685574064800081
698,CMSS1,0.00018613949298199227
2168,MPC1,0.0001857668610627196
2072,MDH2,0.00018576012683131578
375,BTK,0.00018557019038459172
231,ASB2,0.00018543296150977002
3771,STOML2,0.00018442292816366995
1311,FNDC3B,0.000183143310891774
1076,EIF1AX,0.0001827712635441844
1535,H4C15,0.00018212509833555012
3602,SLIRP,0.0001813824206541304
970,DNAJC1,0.0001802273101271789
1356,GCA,0.00018019415510347043
4007,TOMM5,0.00017983337077011926
726,COL4A4,0.00017958689302768205
1453,GPT2,0.0001791064725096191
480,CCDC124,0.0001789478127188455
3455,SEPTIN11,0.00017892306522174572
1974,LSM12,0.00017867442275166506
687,CLPTM1,0.00017855749251134999
2315,MYBBP1A,0.00017732261289588486
789,CRTC3,0.0001770900414581605
1903,LDHB,0.00017686031200691573
421,C1orf162,0.00017573438738988401
66,ACY3,0.00017487827202080803
3175,RN7SL443P,0.00017388041580908026
1424,GOLT1B,0.00017241420454448535
1509,H2AX,0.00017140218392443915
2414,NDUFS5,0.00017037153584145806
372,BTAF1,0.00017010622835013383
3718,SRA1,0.00016974490409059662
1598,HJURP,0.0001694752706115675
1733,IGLV3.21,0.00016878162023866157
4042,TRAM1,0.00016745580470199135
2594,OS9,0.0001674382337936294
3484,SGTA,0.00016725885515678904
2950,PSMC1,0.00016703923478258575
3248,RP11.463O12.5,0.0001668603824882
1419,GOLGB1,0.00016641172662649456
1956,LRPAP1,0.00016549058348902559
1396,GLUL,0.00016534424824080356
3288,RPL22L1,0.00016445266518956496
3464,SETBP1,0.00016416720789988538
1416,GOLGA4,0.00016399316319053473
2065,MCRIP2,0.00016316127805330233
1399,GMPPA,0.00016304615863268435
3913,TIMM8B,0.00016289406139023503
2270,MSI2,0.00016227467077117584
3976,TMEM263,0.0001621338982794056
3304,RPLP0P2,0.00016156432895538566
2007,MAGEH1,0.0001613922723465153
986,DNM2,0.00016122964317545963
150,ANKIB1,0.00016064646946980032
2378,NDUFA1,0.0001605727004664598
1322,FTSJ3,0.00016033538080914662
1105,EIF5A,0.0001599306242520433
1460,GRWD1,0.00015981422126797455
573,CDKN2A,0.00015939596514459223
501,CCNB1,0.00015872967151294817
3057,RAD9A,0.00015836946462304913
3903,TIMM17A,0.00015831306245904527
1521,H2BC3,0.00015809700820029792
804,CST3,0.0001579738005632612
2198,MRPL19,0.00015784171386988064
1644,HSH2D,0.00015766525103694137
989,DNPH1,0.00015762403062868075
4426,ZNF706,0.00015733230670363264
1613,HMGN1,0.00015703659429177803
2289,MTHFD1,0.00015695290247482626
3794,SURF4,0.0001563999843871058
4010,TOP2A,0.0001562241892426186
3294,RPL36A,0.00015598415082983467
2214,MRPL36,0.0001558432999727473
1054,EDEM2,0.00015537681419531055
1583,HERPUD1,0.00015515636756756982
4033,TRADD,0.00015496138460256332
2257,MRPS34,0.00015483359899141018
848,CYCS,0.00015461071970326211
2963,PSMD2,0.00015435077737440623
2529,NUCB2,0.00015313417607550254
2528,NUCB1,0.00015301579397792133
3234,RP11.284F21.10,0.00015290414440516554
2406,NDUFB7,0.00015283017859690963
709,CNP,0.00015272079271698858
2144,MIXL1,0.00015256108256664211
3176,RN7SL692P,0.00015251208876617452
3044,RABL6,0.00015215018868729857
1526,H2BC9,0.00015192915192570948
377,BTN1A1,0.0001519055475252541
1207,EZR,0.00015179232031608297
713,COA4,0.00015178052822550445
2485,NOP58,0.00015133562907608083
3512,SLAMF1,0.0001510163263419133
1652,HSPA8,0.00015091639615004803
2207,MRPL28,0.00015072834678844002
193,ARF4,0.00014995152847747413
3117,RDX,0.00014952421738250474
897,DDX24,0.00014928472935593935
3899,TIFA,0.00014913066206285162
316,BAZ1B,0.0001484495222163236
2402,NDUFB3,0.00014826638018050346
1083,EIF2B3,0.0001481196283550403
3659,SNRNP25,0.0001480838810358616
1302,FKBP14,0.00014775857971281272
3356,RTRAF,0.00014768033997667458
1914,LILRB4,0.00014666968413253243
489,CCDC47,0.00014663925404608018
3676,SNU13,0.00014522362993240028
361,BRCA2,0.00014517350593472918
1510,H2AZ1,0.0001450671564145171
1640,HSD17B11,0.0001449980119058678
3578,SLC39A7,0.00014443233194012253
1709,IGHV3.66,0.00014411718335166103
855,DAD1,0.00014394176828957456
4022,TPI1,0.0001438923295048511
1705,IGHV3.23,0.0001436005546281804
674,CKS2,0.0001435798567087075
2855,PPIA,0.0001426353507688181
3466,SETDB2,0.000141962483781161
3140,RFT1,0.0001418716223337212
1849,KIF20A,0.00014140462639324522
3939,TMED3,0.0001412231586349599
4018,TP63,0.00014093399925591894
3389,SAR1B,0.00014063558131302748
394,C12orf45,0.00014059215730526803
91,AGTRAP,0.00013994244042474417
3750,SSR2,0.00013924186036853514
522,CD180,0.00013879033643185424
841,CXCR3,0.0001382387572496182
4311,WDR62,0.000138233285759685
2382,NDUFA13,0.00013690903472446332
236,ASF1B,0.0001361366504354891
980,DNAJC3,0.00013610081935895227
1398,GMNN,0.00013530999835578074
2961,PSMD13,0.00013481398022568817
1594,HIPK2,0.00013453158464762026
97,AIF1,0.00013434930600009998
1602,HLTF,0.00013408823199292805
2942,PSMB2,0.00013394146025329758
1522,H2BC4,0.00013365867601149056
1841,KIAA2013,0.0001331534391424835
2117,MGLL,0.00013310565661866177
3652,SNHG4,0.00013304886932006816
1229,FAM174C,0.00013204759553104523
2096,MESD,0.00013177369106398814
2320,MYH15,0.00013170754562304293
1359,GCN1,0.00013147960516669808
1977,LSM4,0.00013088118997555353
2359,NBEA,0.00013042341046948336
3937,TMED10,0.00012999421077418617
1672,ID2,0.00012993397021367548
3508,SKA2,0.00012975613845745047
580,CDV3,0.0001296278075817168
1576,HECTD1,0.00012962092817205183
1601,HLA.DRB1,0.00012941942025215242
42,ACADM,0.00012888051910984156
1930,LINC01943,0.00012884346651411235
2714,PGM3,0.00012795200025486392
389,C11orf24,0.00012778608609906238
1257,FASTK,0.00012762848721083265
1088,EIF2S2,0.0001275532404157087
4390,ZFP36L1,0.00012751260556817878
2443,NFXL1,0.00012733133665058656
843,CXXC5,0.00012723304722742762
1578,HELLPAR,0.00012713829277135924
2761,PITPNM2.AS1,0.00012691911909063757
155,ANKRD28,0.00012690300961725937
3955,TMEM167A,0.00012687311827629905
3762,STARD7,0.00012684865820811864
455,CARM1,0.0001265593495895997
4168,UBE2S,0.00012655805124529176
2488,NPIPB10P,0.00012636400417383176
1133,EMC6,0.0001261402597929147
1530,H3C12,0.0001258575003515325
3510,SKAP1,0.00012532642901403026
871,DCPS,0.00012506190527292047
4071,TRMT2A,0.00012445415880394916
1847,KIF18B,0.00012440360521858467
3705,SPN,0.0001242019576799113
3850,TCOF1,0.00012380785304963462
1017,DUS1L,0.00012375449449747683
748,COQ4,0.0001237131020781435
142,ANAPC11,0.00012322549255222866
1000,DPP3,0.00012313297325901632
1716,IGKV1.39,0.0001228876894920869
