,genes,importance
2027,PPP1R9A,5.618670957932513e-05
647,CYP27A1,5.5981123337416735e-05
1754,NFIA,5.577275126926523e-05
2674,SSR4,5.486564989560413e-05
2046,PRELID1,5.4858941347796705e-05
1383,LIMS1,5.4191976593025324e-05
1111,HCLS1,5.344127419825689e-05
485,CKAP4,5.340099945795994e-05
2365,RTN3,5.32989994851854e-05
1022,GNAI2,5.234469438608516e-05
2828,TMEM144,5.210752574104295e-05
3028,USP15,5.147612661775299e-05
145,APRT,5.1129166745085795e-05
1013,GM2A,5.088134686853898e-05
2654,SRGAP1,5.0777274970819204e-05
2771,TENT5C,5.0653073032056976e-05
1695,NCF4,5.06141178784478e-05
801,EIF4G1,5.060209803516374e-05
239,ATP6V1B2,5.0561135258461765e-05
2258,RNF10,5.0247388213986926e-05
2851,TMEM45A,5.02377984766017e-05
2675,ST14,4.997433577884792e-05
547,CORO1A,4.973051266232893e-05
1781,NMUR1,4.9599096712984345e-05
2419,SEC11A,4.947584919541841e-05
1969,PLEK,4.9340424096765015e-05
1431,LTBR,4.91618674302535e-05
762,ECHDC1,4.913222563011487e-05
917,FGD2,4.9083311723481464e-05
269,BCAT1,4.853317158625099e-05
828,EPB41,4.8333776131132846e-05
3047,VCL,4.808507625968686e-05
1509,MEGF9,4.801511011088871e-05
1279,JPT1,4.796597927551033e-05
187,ARRB2,4.791836195704102e-05
675,DDX21,4.790544057920484e-05
374,CCDC149,4.777672878857364e-05
1738,NDUFS7,4.735641516484805e-05
1139,HLA.B,4.71632390877588e-05
216,ATP5F1A,4.7047067642090014e-05
2198,RBM3,4.699962236225616e-05
7,ABHD5,4.6880528282588944e-05
2634,SPECC1,4.6765394527180026e-05
1515,METTL9,4.660016075277701e-05
790,EIF3H,4.632746897828874e-05
2896,TPM4,4.6278961550067026e-05
182,ARPC3,4.594867136972143e-05
159,ARHGAP29,4.590777510463139e-05
28,ACTN1,4.5671945024807e-05
1528,MGST3,4.544200820459541e-05
1051,GPR174,4.516475393439061e-05
236,ATP6V0D1,4.51089286953737e-05
3140,ZFHX3,4.499251299924852e-05
1148,HMGB2,4.497459352947643e-05
1801,NRGN,4.48119282750105e-05
775,EHBP1L1,4.458672492544164e-05
1899,PDGFD,4.428274028546021e-05
3141,ZFP36,4.4249926640474296e-05
2595,SNHG5,4.423132583891985e-05
617,CTSA,4.403137424622459e-05
1251,IRS2,4.397645219289975e-05
1207,IFNG,4.39418110749245e-05
2802,TLN1,4.392953585256795e-05
457,CFL1,4.361091169147167e-05
2452,SERP1,4.34739252741325e-05
758,EAF1,4.3360628434287103e-05
2225,RFLNB,4.3330248570638275e-05
1671,NAAA,4.330482427180542e-05
2648,SPTLC2,4.322174052998841e-05
1219,IL17RA,4.3104907913794546e-05
2352,RRAS2,4.2847198779594366e-05
486,CKLF,4.275090243340884e-05
1540,MIR181A1HG,4.24510037381409e-05
112,ANP32A,4.2420442122990105e-05
856,EVI2A,4.2262410862610796e-05
1798,NRBF2,4.203130752037168e-05
2187,RASGEF1B,4.18917449292196e-05
1511,METAP2,4.18090451729436e-05
2742,TAGLN2,4.1759114379685917e-05
1832,OAS1,4.1655697244475115e-05
1910,PDZD4,4.158261853324384e-05
1982,PLP2,4.1567866428707585e-05
1800,NRG1,4.1302448905852586e-05
713,DNAJC10,4.128360419089843e-05
1250,IRF8,4.1222275373240486e-05
1396,LINC02084,4.108375376437857e-05
87,ALDH3B1,4.0799084310967205e-05
904,FCGR2A,4.066095662232604e-05
1345,LAMTOR1,4.055888847932312e-05
1064,GRK3,4.053020839915243e-05
2155,RAB27A,4.0476216178320663e-05
2843,TMEM219,4.040629922308946e-05
2466,SF3B2,4.0320819757755594e-05
2523,SLC1A3,4.020419428474455e-05
569,CPNE8,4.017291677254083e-05
590,CSGALNACT2,3.9926162359260595e-05
2190,RASSF2,3.979884921666393e-05
1977,PLEKHO1,3.979677466901005e-05
2381,S1PR3,3.960434433804517e-05
2698,STX11,3.95749462886546e-05
27,ACTG1,3.952271152679456e-05
318,C1orf43,3.9471134272782524e-05
2992,UBN1,3.941197158226702e-05
2836,TMEM167A,3.913829907111608e-05
2764,TCF25,3.8820105475720644e-05
3137,ZFAND5,3.880843314210523e-05
1545,MIS18BP1,3.8732208764322406e-05
3066,VPS36,3.8639214996334884e-05
