,genes,importance
758,KANSL1,0.00043251431207655503
1436,SH2D1B,0.00043138043551644434
1645,TLE4,0.0004309979529455886
1213,PSMB9,0.00043076949241866336
1602,TAF7,0.0004301526259535418
675,HNRNPR,0.00042802684152125434
41,ANKRD11,0.00042754920884001423
1045,NUCB2,0.00042749807976642405
988,NCR3,0.0004266103273844748
1260,RBBP4,0.00042646210291750764
417,DIAPH1,0.000424915800977485
323,COTL1,0.00042352689039777696
1812,YME1L1,0.0004230828991231243
1120,PHF3,0.0004227547566079094
1038,NSA2,0.0004214543031074207
987,NCOR1,0.0004211294851585365
556,GABPB1.IT1,0.00042103902841403795
536,FNBP1,0.00042088503188470936
1230,PTPRA,0.00042082967018860335
86,ARID5B,0.0004204818654484215
1480,SLTM,0.00041951476588079163
156,BUB3,0.00041910134036102166
1653,TMED10,0.0004189512757134674
1404,SCML4,0.00041855571631836653
466,EIF4A2,0.0004179425699227166
1697,TRAPPC10,0.00041699741091044234
1216,PSMD8,0.0004146396628724222
1189,PRKACB,0.00041460732403163355
791,KLRC4,0.0004136861213452596
175,CALR,0.000412979780122082
1768,USP34,0.0004125620694264317
140,BIRC6,0.00041168928863801575
1420,SEPTIN6,0.00041102020800439453
362,CUTA,0.00041018181829823567
538,FOSB,0.0004093935115325983
524,FCMR,0.00040923958845139296
344,CSNK2A1,0.00040867683611715334
1678,TNRC6B,0.0004081236877931758
1751,UBXN1,0.00040753079949670877
1559,SSBP1,0.00040734308087163584
439,DOK2,0.000407024336272491
1487,SMARCA5,0.000406487517961353
101,ATF7IP,0.0004063260900609321
143,BPTF,0.000405417042515038
1430,SF3B2,0.00040532629690776185
1444,SIGIRR,0.0004029376714189425
628,H2AZ2,0.0004025808372918695
1382,RSL24D1,0.00040209202195530384
1477,SLFN13,0.00040197974653661953
703,IGF2R,0.00040148719847468765
1552,SRSF11,0.000401342712062901
674,HNRNPM,0.0004007778437185587
973,NAP1L4,0.0004006582543847393
1046,NUCKS1,0.00040038526855565006
669,HNRNPD,0.00040034799936179054
463,EIF3F,0.00040027240071225734
293,CLDND1,0.0004000764022170525
1283,RFC1,0.0003998001116136377
231,CD47,0.0003991707379225529
1383,RSRC2,0.000398979914396501
727,INPP5D,0.00039872517265416
412,DHRS7,0.0003985982618778019
1785,VPS13C,0.0003968344211959678
1028,NONO,0.0003965238134830619
1507,SNRK,0.00039651276716336383
20,ADD3,0.00039623005582667766
1439,SH3BP5,0.0003958602153546893
1275,RBMX,0.00039583665024687864
1814,YTHDC1,0.00039513440460685356
1526,SP100,0.00039411530596802387
334,CREBRF,0.00039321876980219446
577,GIMAP4,0.0003931367649104825
1810,YBX3,0.00039296172691682653
1218,PSME2,0.000392842052866122
1874,ZRANB2,0.00039260318802128484
572,GCC2,0.0003924949148941702
1524,SORL1,0.0003922478936436657
658,HMGN1,0.00039111533668974394
1775,VAMP2,0.0003910590280367126
1593,SYNRG,0.000390408035784176
393,DDX18,0.00038913618433825033
1780,VEZF1,0.00038903562073320445
1167,PPP1R12A,0.00038896931254754017
301,CLK1,0.000388398585768166
915,MGAT4A,0.0003871934050586949
862,LUC7L3,0.00038687445437738223
400,DDX46,0.00038673878314374936
376,CYTH1,0.00038448216479861254
1067,OSTF1,0.0003841654839820989
1611,TBC1D10C,0.00038408715515608494
1795,WDR82,0.0003824511684060029
68,ARF6,0.0003820822939381759
448,DUT,0.0003816099553499317
21,ADGRE5,0.00038153208505750034
1671,TMX4,0.00038148379576092835
680,HSH2D,0.00038111570447988167
1093,PCSK7,0.0003809915244233176
1156,POLR3GL,0.000380062098941713
1392,SACM1L,0.0003800159408595641
1636,THRAP3,0.00037965130920102817
134,BDP1,0.000379169734139336
1582,SUGP2,0.00037905201119760583
1422,SEPTIN9,0.00037894172788714876
65,ARAP2,0.0003785058703011887
1416,SEMA4D,0.00037811644065214136
110,ATP5IF1,0.0003771457229190003
1192,PRKDC,0.00037677856500510355
808,KRT10,0.00037610027817363027
991,NDUFA12,0.0003758139015075713
222,CD226,0.0003756685625148986
15,ACTN4,0.0003753946774504309
122,BAX,0.000375083531116717
1695,TRAM1,0.0003749191865435672
1099,PDGFD,0.0003746481853186046
76,ARHGAP30,0.00037409072231860845
720,ILF3,0.0003739699409772948
1431,SF3B5,0.0003733999589721382
414,DHX36,0.00037307893004742866
992,NDUFA5,0.0003730502397688015
1291,RICTOR,0.00037293858740935473
409,DGKD,0.00037280353155787454
1242,RAB8A,0.00037276275541109756
1575,STK39,0.00037251695957560705
51,ANP32E,0.0003720923521993615
77,ARHGAP45,0.000371819185088034
364,CWC15,0.0003716643008649572
487,ERBIN,0.0003709521720997174
31,AKAP9,0.00037065693192881165
1864,ZNF655,0.00037016287904759594
1090,PCM1,0.000369598866410706
367,CX3CR1,0.00036952137820479803
679,HP1BP3,0.00036952023191642056
1405,SCP2,0.00036948250915898784
1492,SMC1A,0.00036932478515295906
55,ANXA6,0.00036910920147949694
1049,NUFIP2,0.00036880689835486777
500,EXOSC6,0.0003685764030189334
1119,PHF20,0.0003685517216831178
37,ANAPC5,0.0003682386630175453
1644,TLE1,0.00036822070772433345
1723,TSPYL2,0.0003676566009033876
1585,SUPT16H,0.00036748969844064015
1750,UBTF,0.0003667763826643156
433,DNAJC8,0.00036659586515535745
580,GLG1,0.0003664972982918847
642,HDDC2,0.0003660104676510183
1308,RNF19A,0.0003659537472338755
713,IL18RAP,0.00036583026201278304
370,CXXC5,0.0003657663872278844
1626,TFDP2,0.00036547127251495
292,CLASP1,0.0003654607681645048
257,CDKN1B,0.0003653767073686944
1267,RBM25,0.00036526859569310923
721,ILF3.DT,0.00036526535910189653
1486,SMARCA2,0.00036516362387269596
1815,YWHAQ,0.0003648846918819594
336,CRIP1,0.00036487079233873645
1388,RWDD1,0.0003647633924781277
17,ADAR,0.00036474637711542845
539,FOSL2,0.00036462101295722755
1553,SRSF2,0.0003637024772514616
1268,RBM33,0.0003636274284092494
1512,SNRPB,0.00036356756312530406
871,MAFF,0.0003626696402209883
692,ICAM3,0.00036266753828854986
1517,SNRPD3,0.00036222960030765584
286,CHURC1,0.00036158639967025875
1016,NIBAN1,0.0003612199821935426
177,CAPN12,0.00036088423021431496
918,MIA3,0.00036077436275670923
1003,NEIL1,0.00036055189685543657
1641,TIGIT,0.00036051915753843196
