,genes,importance
1128,NDUFB2,0.0003696519807195943
858,ITGB1,0.00036928441396378594
819,IKZF1,0.0003692678053001524
428,CYCS,0.00036703098973572877
228,CAST,0.000366802591915639
1292,PNISR,0.0003656609213408827
891,KIDINS220,0.0003652958117751498
720,GTF3A,0.00036472012572245476
757,HINT1,0.00036425778898676497
777,HNRNPDL,0.0003623016679741753
654,GABPB1.IT1,0.0003619944565187468
1340,PRKAR1A,0.0003609272770468794
1821,TBC1D10C,0.0003606259164667633
197,BZW1,0.0003600841040148564
1308,PPIA,0.0003597753042193475
543,EIF4A2,0.00035968248744519657
792,HSPA8,0.0003585492314632081
2030,YES1,0.0003584995517643275
79,APBA2,0.0003584705996163329
1200,OSTF1,0.0003560663206394128
1625,SF3B1,0.00035430577271521957
1096,MYL12B,0.00035424683981117086
1753,SRRM1,0.000354196168063737
340,CIRBP,0.000353494341054835
1769,SSR2,0.00035314479861481887
856,ITGAM,0.0003527930931000947
729,H1.10,0.00035249875160670425
455,DDX24,0.00035247610786579415
645,FUS,0.0003517028246813105
782,HNRNPU,0.0003501815620104978
256,CCND3,0.0003492352532298576
387,CREBRF,0.00034905300977125563
1815,TALDO1,0.0003467765031443515
284,CD53,0.0003464701783335742
949,LIMD2,0.0003449600320628803
1864,TMA7,0.0003445244621888857
271,CD164,0.00034371262660118644
775,HNRNPC,0.0003435285576998219
437,CYTIP,0.00034338681405238723
1843,TGOLN2,0.0003431085313319015
972,LLGL2,0.00034281117566142876
1099,MYO1F,0.00034221273358959635
1846,THEMIS2,0.0003421195813866823
1314,PPP1CA,0.00034115030524049854
588,FAM107B,0.0003409942469982112
1315,PPP1R10,0.0003397995292050655
1758,SRSF3,0.00033973138449047246
76,ANXA6,0.00033900077507246904
497,DNAJC8,0.0003387316239707724
710,GPX1,0.0003380165117767551
1644,SIGIRR,0.000337440972144321
1391,PTPRA,0.00033647524878433355
1970,UBXN1,0.0003362728031192192
1276,PKN1,0.00033591430924861357
821,IKZF3,0.00033448077498700416
788,HSH2D,0.0003338433602106174
1623,SF1,0.00033377142498082865
772,HNRNPA2B1,0.00033368811714107495
1891,TNRC6B,0.00033136893936096
625,FLNA,0.000331236418288501
1943,TTC14,0.0003305052708119564
903,KLF13,0.00033028415546207103
1194,ORMDL1,0.00033025543798085645
413,CTSC,0.00032979948034418395
1375,PSME1,0.00032925611903221084
478,DHRS7,0.0003286314208521624
1567,RSRP1,0.00032816310013727057
1361,PSMA3.AS1,0.0003280052175453069
479,DHX36,0.00032755378107004806
282,CD47,0.00032611339121761885
512,DRAP1,0.00032572795956028295
1349,PRPF38B,0.0003252753428265615
1174,NT5C,0.00032501541836007976
378,COX6C,0.0003249490182433057
746,HDDC2,0.000324268175882841
1073,MPHOSPH8,0.0003229962178227402
564,EPC1,0.0003228570803453202
1125,NDUFA12,0.0003224412411678358
1682,SMARCA2,0.00032242379411476143
1106,N4BP2L2,0.0003224119692867356
935,LAT2,0.0003217036601269204
1019,MARCHF1,0.0003206854355556061
1035,MECP2,0.0003202692841683546
1386,PTPN18,0.0003202630550397642
1859,TLE4,0.0003198165935279786
1904,TRA2B,0.0003197331433916655
1756,SRSF11,0.0003195766464640409
1767,SSH2,0.00031925622006335347
292,CDC42SE1,0.00031892481213754124
996,LUC7L3,0.00031800604559385835
466,DEK,0.0003179325049595066
1364,PSMB1,0.00031714421394131106
31,ADGRE5,0.00031567559061266285
1435,RBM25,0.0003156479711331236
1816,TAOK3,0.00031564062380375546
2099,ZRANB2,0.00031477949587864024
791,HSPA5,0.00031475565734242377
2014,WIPF1,0.0003146754982931078
48,AKAP13,0.00031343714692345996
208,C9orf16,0.0003132267264255854
144,ATXN7L3B,0.00031315364298396207
1448,RESF1,0.00031266907415440306
1928,TRIR,0.0003123393179877117
675,GIMAP7,0.00031211530732285934
464,DDX6,0.0003117985353156121
1334,PRELID1,0.00031140872905760476
1288,PLEKHG3,0.000311360274409944
