,genes,importance
401,ANAPC5,0.0007591704578415499
456,CSK,0.0007583162871058211
25,NCOA7,0.000757276356555405
135,BAX,0.0007571471427862029
216,NR3C1,0.000754699628337453
347,NCOA4,0.0007532019901809659
157,PSMA3.AS1,0.000752448867049757
91,SMARCA5,0.0007504456859067196
246,PPM1G,0.0007478116703690205
37,LINC01138,0.000745770869150056
223,SLC9A3R1,0.0007447968593232055
260,LINC.PINT,0.0007403810017144904
559,RP5.1171I10.5,0.0007403367879569683
221,CD300A,0.0007398226015072432
210,KMT2C,0.0007362775329460228
396,SDF4,0.0007326807197229149
147,RHOBTB3,0.0007312000201678857
232,SELPLG,0.0007300725611488385
53,CSNK1G3,0.0007295075544856917
478,GBP5,0.0007283721217752882
31,ENSA,0.0007282422822739954
538,GABPB1.AS1,0.0007271999563725984
276,GLS,0.0007241259885501059
178,CYBC1,0.000724065389643957
212,UBE2L3,0.0007231759391748927
258,RAB8B,0.0007210302305374882
206,MYLIP,0.0007209040905030811
522,ZBTB44,0.0007175642760840635
431,FKBP8,0.0007162074920023572
354,COPS9,0.0007157003667308557
251,GOLGB1,0.0007155657766752392
460,CCDC12,0.0007155017019998892
430,ZNF652,0.0007136876589921737
388,SNRPD3,0.0007136283042199467
509,ZCCHC17,0.0007123156724967915
76,GATAD2A,0.0007119689279285916
540,TET2,0.0007095432003630968
203,RBL2,0.000709051145219775
546,PSMC6,0.000708157550869764
378,C12orf57,0.0007078937909750912
454,SEPTIN6,0.0007076973899665927
284,RNF19A,0.0007058607739355434
153,AKT3,0.0007054730706287947
543,REST,0.0007046643471992671
188,IL18RAP,0.0007029033368510854
531,RALY,0.000700661926706775
309,CYCS,0.0006997576725090268
99,INTS6,0.0006975520447032884
507,CREBZF,0.0006970480743276912
247,IL10RA,0.0006966129844233494
166,USP28,0.0006940458804505809
289,CHD9,0.0006910984240661028
370,NT5C,0.0006910145933266324
43,RBMX,0.0006895054789447581
151,HNRNPUL1,0.0006866248589639745
224,BAZ2A,0.0006856992938366425
529,CD320,0.0006855587668308408
488,MIER1,0.0006838260579364521
128,USP47,0.0006817267794340828
268,FXR1,0.0006816928647505428
491,ISG15,0.0006790591913687909
80,EIF3I,0.0006784517255655208
155,ATG12,0.000678093206465092
321,LSM14A,0.0006748510837784898
172,ZNF428,0.0006745891478622088
423,MIF,0.0006737741990039955
565,PTPN7,0.0006726746976611658
283,RPL10P9,0.0006722608845545496
444,ZNF22,0.0006721737781677031
213,EFCAB14,0.0006704622427588868
120,ADAM10,0.0006696219048015526
116,TMED4,0.0006666720887159738
537,TOX,0.0006639130402129057
500,DNMT1,0.000661013222371744
329,CRBN,0.0006609773671101338
60,ACIN1,0.0006592995767257848
535,SMG1,0.0006592450920579821
252,PDAP1,0.0006563573620205236
561,SMU1,0.0006553149684696097
563,DCTN3,0.0006552333103423026
162,LINC01278,0.0006545605238345576
463,PSMB10,0.0006541011551520066
181,CLDND1,0.0006529808281700617
503,FDPS,0.0006497357278619081
111,GON4L,0.0006496692739754534
195,RPS19BP1,0.0006495536243099836
506,RECQL,0.0006494871005110741
193,NIBAN1,0.0006480164361244025
412,PABPN1,0.0006470777751355986
391,DNTTIP2,0.0006450001414055697
238,BCL7C,0.0006448185318754522
477,PIK3C2A,0.000644190001622108
198,KPNA4,0.0006435092493221715
437,LAMP1,0.0006410492312230804
442,PPP2R5A,0.000640918954368258
121,KLRC2,0.0006383381279440111
519,NUMA1,0.0006373868077478751
241,CDC37,0.0006357287740600327
133,SPEN,0.0006322957083005672
227,UBXN4,0.0006322207561596915
230,JOSD1,0.00063158198168726
461,TPP2,0.0006294880164539234
560,MAPRE2,0.0006239672426837545
106,EMC6,0.000623428735317331
209,WDR33,0.0006231969528446658
525,MAN1A2,0.0006220886992077028
476,ARIH2,0.000621901278868474
272,PSMC3,0.0006196109854770826
458,FCMR,0.0006172998039174241
184,PRR5L,0.0006168778856060634
427,PSMC5,0.000616751679131638
92,DENR,0.0006166612155414507
447,ADCY7,0.0006161288364985288
187,SMC5,0.000615243823372649
248,HUWE1,0.0006146738956799623
548,CPNE1,0.0006134858623796923
270,WDR82,0.0006133749740775613
422,PLCL2,0.0006129529529966937
235,THOC2,0.0006122528037000633
387,TAF15,0.0006086560004573977
105,UBE2G2,0.0006086135601761191
56,SNRNP200,0.0006086133461390383
521,FNDC3B,0.0006081316048833408
404,ABHD2,0.0006078831016753645
438,ATP2B1.AS1,0.0006072742663735197
261,CDC40,0.0006063857036356588
294,PNKP,0.000605797454399698
204,IGFBP2,0.0006056323921741704
306,ZNF24,0.0006049013439591185
125,KIAA2026,0.0006045939829950048
202,LCP2,0.0006029214893855092
271,PARP14,0.0006021085548723607
174,STAG1,0.0006016639375718608
129,SPATA13_ENSG00000182957,0.0006007093710118409
293,CNOT2,0.0005998508918694996
335,EPC2,0.0005952212250557345
197,RSBN1,0.0005951267173675037
505,ARFGEF1,0.0005950304205399085
280,CHD6,0.0005949421615313864
217,ESYT2,0.0005933328620326908
409,EIF4H,0.0005902158135883208
474,SUPT6H,0.0005898403451391847
551,CNOT4,0.0005895068254972267
493,LCOR,0.0005849726401884771
501,MEAF6,0.0005847721847296544
24,PRPF8,0.0005832602484435944
103,LONP2,0.0005810656381968371
439,TRA2A,0.0005806977986818624
490,PPP1R7,0.0005801221154691642
499,PARP1,0.0005784007789014617
149,UFM1,0.0005767726836588086
451,CDC5L,0.0005760502834034965
57,ARHGAP15,0.0005754810065324573
443,DHX38,0.0005748351517077565
532,ATF6B,0.0005747368942672018
253,KMT2A,0.0005746246858885974
450,SMARCE1,0.0005745738372535882
469,SNW1,0.0005733370718412773
180,RHOF,0.0005696138403785995
472,FRG1,0.0005683797105963967
132,MORC3,0.0005666604578456447
407,BRWD1,0.0005663699296011275
219,CTCF,0.0005663408878370294
429,G3BP1,0.0005655414848312704
424,SNRPF,0.0005632229020528021
462,LUC7L,0.0005620621915021285
71,RPS6KA1,0.0005615637622355276
196,DYRK2,0.0005614408033941366
512,IDS,0.0005597154419554408
459,CCZ1,0.0005592760909083121
492,LARS1,0.0005591740927024054
215,ATP11B,0.0005587471288784857
190,TRAPPC6A,0.0005584769311701449
516,RPL7L1,0.0005583415881467098
70,PAXBP1,0.0005582956303914453
517,KDM6A,0.0005539388959296461
127,TMEM181,0.0005528309706516038
544,ADAMTS1,0.0005525702773333464
138,ATXN2L,0.0005513414173402199
112,TGFBR1,0.0005506118195261315
170,DYRK1A,0.0005497898550739401
389,WTAP,0.0005496246053211234
475,KRTCAP2,0.0005477584067117548
452,SPTBN1,0.0005467980515675915
113,ZNF33A,0.0005430671241866994
214,POLR2F,0.0005413129346051039
484,TSPAN32,0.0005403254255768485
191,ZNF83,0.0005363577432328387
58,MRPS12,0.0005360258894979088
134,COMMD7,0.0005356780163277867
375,RAB6A,0.0005355474638990737
410,RPF1,0.0005318797751945901
453,PHC3,0.0005317803482998982
520,CCNT1,0.0005312383428813254
69,ATP8A1,0.0005311388275083342
420,ARID4A,0.0005298311589066127
481,SRI,0.0005287028601743588
81,FBXW7,0.0005283816184422438
523,MESD,0.0005269856590889721
530,DDX39B,0.000526085133475068
311,MYSM1,0.0005241146240219831
167,EPRS1,0.0005231193216886936
360,MKRN1,0.0005222869654377221
518,EXOC4,0.0005214636756808192
145,CWC25,0.0005174574306009091
419,SMIM10L1,0.0005171567739450273
245,MAPKAPK5.AS1,0.0005162703203043932
466,BAZ1B,0.0005158140569196877
552,S100PBP,0.0005153272947440859
397,CCDC91,0.0005149015789790895
405,FAM214A,0.0005143672800529027
142,CHST11,0.0005143326503449275
468,NCBP3,0.0005142842520947322
23,TRANK1,0.0005136829918753708
400,ITPR2,0.0005115414907895527
566,UBE2V2,0.00051128048009743
163,VPS4A,0.0005105561683549382
433,KLF12,0.0005101942380094115
549,SS18L2,0.0005092112625101042
137,CH17.472G23.2,0.0005091060291019371
267,PDS5A,0.0005089021272964457
